ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,0.37978469687963595
ENSMUSG00000066154|ENSMUSG00000066154.13|ENSMUSP00000103096|ENSMUSP00000103096.2,0.3313796856053514
ENSMUSG00000078505|ENSMUSG00000078505.2|ENSMUSP00000101373|ENSMUSP00000101373.2,0.27498225918336855
ENSMUSG00000062866|ENSMUSG00000062866.17|ENSMUSP00000101182|ENSMUSP00000101182.3,0.2541167909206742
ENSMUSG00000075159|ENSMUSG00000075159.6|ENSMUSP00000097447|ENSMUSP00000097447.2,0.29716613491461236
ENSMUSG00000061859|ENSMUSG00000061859.18|ENSMUSP00000099854|ENSMUSP00000099854.4,0.2642888157934976
ENSMUSG00000054405|ENSMUSG00000054405.15|ENSMUSP00000101560|ENSMUSP00000101560.4,0.32237033601115683
ENSMUSG00000021134|ENSMUSG00000021134.18|ENSMUSP00000105980|ENSMUSP00000105980.2,0.24527392407825652
ENSMUSG00000018507|ENSMUSG00000018507.17|ENSMUSP00000099703|ENSMUSP00000099703.2,0.28469682468622026
ENSMUSG00000069258|ENSMUSG00000069258.11|ENSMUSP00000100019|ENSMUSP00000100019.4,0.2888935067058091
ENSMUSG00000028648|ENSMUSG00000028648.14|ENSMUSP00000101812|ENSMUSP00000101812.2,0.38262115369982097
ENSMUSG00000028464|ENSMUSG00000028464.17|ENSMUSP00000103546|ENSMUSP00000103546.4,0.35120735232543376
ENSMUSG00000052384|ENSMUSG00000052384.15|ENSMUSP00000097571|ENSMUSP00000097571.5,0.2892892857506509
ENSMUSG00000055960|ENSMUSG00000055960.13|ENSMUSP00000102175|ENSMUSP00000102175.2,0.2999065130286763
ENSMUSG00000042446|ENSMUSG00000042446.17|ENSMUSP00000101714|ENSMUSP00000101714.3,0.27432873779481837
ENSMUSG00000047667|ENSMUSG00000047667.6|ENSMUSP00000100467|ENSMUSP00000100467.3,0.2851579299928982
ENSMUSG00000028059|ENSMUSG00000028059.17|ENSMUSP00000103134|ENSMUSP00000103134.4,0.2701114870401685
ENSMUSG00000054065|ENSMUSG00000054065.13|ENSMUSP00000101654|ENSMUSP00000101654.3,0.26771886226360647
ENSMUSG00000075069|ENSMUSG00000075069.4|ENSMUSP00000097347|ENSMUSP00000097347.2,0.27932692795931297
ENSMUSG00000012405|ENSMUSG00000012405.17|ENSMUSP00000098362|ENSMUSP00000098362.3,0.2966139989336764
ENSMUSG00000037541|ENSMUSG00000037541.23|ENSMUSP00000101522|ENSMUSP00000101522.2,0.27458368383051196
ENSMUSG00000094006|ENSMUSG00000094006.3|ENSMUSP00000100155|ENSMUSP00000100155.2,0.3106730266557413
ENSMUSG00000020788|ENSMUSG00000020788.16|ENSMUSP00000104124|ENSMUSP00000104124.2,0.2978223932423322
ENSMUSG00000044795|ENSMUSG00000044795.13|ENSMUSP00000104300|ENSMUSP00000104300.2,0.291237279541477
ENSMUSG00000027624|ENSMUSG00000027624.21|ENSMUSP00000099426|ENSMUSP00000099426.4,0.29884695061187966
ENSMUSG00000027525|ENSMUSG00000027525.19|ENSMUSP00000099355|ENSMUSP00000099355.4,0.2808616877710739
ENSMUSG00000079409|ENSMUSG00000079409.9|ENSMUSP00000098480|ENSMUSP00000098480.4,0.3361785195243492
ENSMUSG00000037791|ENSMUSG00000037791.16|ENSMUSP00000103997|ENSMUSP00000103997.2,0.2599635196909975
ENSMUSG00000075588|ENSMUSG00000075588.7|ENSMUSP00000098092|ENSMUSP00000098092.5,0.2760913119521443
ENSMUSG00000096834|ENSMUSG00000096834.9|ENSMUSP00000098746|ENSMUSP00000098746.4,0.3084757202792772
ENSMUSG00000094966|ENSMUSG00000094966.3|ENSMUSP00000100431|ENSMUSP00000100431.2,0.332319472794756
ENSMUSG00000068205|ENSMUSG00000068205.15|ENSMUSP00000105690|ENSMUSP00000105690.2,0.32488054372731695
ENSMUSG00000061723|ENSMUSG00000061723.20|ENSMUSP00000101562|ENSMUSP00000101562.2,0.33605277509243275
ENSMUSG00000078719|ENSMUSG00000078719.3|ENSMUSP00000103516|ENSMUSP00000103516.3,0.34672158632477973
ENSMUSG00000035407|ENSMUSG00000035407.9|ENSMUSP00000099851|ENSMUSP00000099851.4,0.263372696108014
ENSMUSG00000030533|ENSMUSG00000030533.17|ENSMUSP00000102991|ENSMUSP00000102991.3,0.2879231457548348
ENSMUSG00000028252|ENSMUSG00000028252.21|ENSMUSP00000100062|ENSMUSP00000100062.2,0.30194543710953486
ENSMUSG00000052613|ENSMUSG00000052613.18|ENSMUSP00000101066|ENSMUSP00000101066.5,0.25953977615957147
ENSMUSG00000030555|ENSMUSG00000030555.17|ENSMUSP00000103094|ENSMUSP00000103094.2,0.2822631031958297
ENSMUSG00000075185|ENSMUSG00000075185.2|ENSMUSP00000097474|ENSMUSP00000097474.2,0.2809796946261585
ENSMUSG00000021460|ENSMUSG00000021460.18|ENSMUSP00000105658|ENSMUSP00000105658.4,0.28224716772785663
ENSMUSG00000066688|ENSMUSG00000066688.6|ENSMUSP00000101399|ENSMUSP00000101399.3,0.28135540128406117
ENSMUSG00000020542|ENSMUSG00000020542.19|ENSMUSP00000098603|ENSMUSP00000098603.3,0.26927383386737996
ENSMUSG00000039137|ENSMUSG00000039137.19|ENSMUSP00000099931|ENSMUSP00000099931.2,0.27861143722587195
ENSMUSG00000020758|ENSMUSG00000020758.16|ENSMUSP00000102066|ENSMUSP00000102066.2,0.3001532276940665
ENSMUSG00000056260|ENSMUSG00000056260.16|ENSMUSP00000102347|ENSMUSP00000102347.3,0.3313858967600347
ENSMUSG00000036083|ENSMUSG00000036083.16|ENSMUSP00000106052|ENSMUSP00000106052.3,0.2657144661624885
ENSMUSG00000029838|ENSMUSG00000029838.12|ENSMUSP00000099073|ENSMUSP00000099073.2,0.3627491306521488
ENSMUSG00000056486|ENSMUSG00000056486.19|ENSMUSP00000099738|ENSMUSP00000099738.5,0.29770676138476565
ENSMUSG00000035517|ENSMUSG00000035517.18|ENSMUSP00000099993|ENSMUSP00000099993.2,0.2732828526962089
ENSMUSG00000027525|ENSMUSG00000027525.19|ENSMUSP00000104544|ENSMUSP00000104544.2,0.2815781207236779
ENSMUSG00000031618|ENSMUSG00000031618.14|ENSMUSP00000105539|ENSMUSP00000105539.3,0.25409191686022187
ENSMUSG00000040720|ENSMUSG00000040720.16|ENSMUSP00000103943|ENSMUSP00000103943.3,0.2579187362423922
ENSMUSG00000076441|ENSMUSG00000076441.10|ENSMUSP00000099904|ENSMUSP00000099904.5,0.30717059190107987
ENSMUSG00000096072|ENSMUSG00000096072.2|ENSMUSP00000098944|ENSMUSP00000098944.3,0.2992712968914416
ENSMUSG00000041852|ENSMUSG00000041852.16|ENSMUSP00000105136|ENSMUSP00000105136.3,0.2671930990169793
ENSMUSG00000037736|ENSMUSG00000037736.21|ENSMUSP00000098723|ENSMUSP00000098723.5,0.2706177840590638
ENSMUSG00000040928|ENSMUSG00000040928.16|ENSMUSP00000101676|ENSMUSP00000101676.3,0.2821747837445613
ENSMUSG00000078812|ENSMUSG00000078812.11|ENSMUSP00000104247|ENSMUSP00000104247.2,0.3342667257110175
ENSMUSG00000021255|ENSMUSG00000021255.18|ENSMUSP00000105833|ENSMUSP00000105833.3,0.3302394074845121
ENSMUSG00000034848|ENSMUSG00000034848.18|ENSMUSP00000099779|ENSMUSP00000099779.4,0.27663686167663465
ENSMUSG00000078509|ENSMUSG00000078509.3|ENSMUSP00000101388|ENSMUSP00000101388.2,0.28450048465673666
ENSMUSG00000017667|ENSMUSG00000017667.10|ENSMUSP00000099373|ENSMUSP00000099373.4,0.30128240008206664
ENSMUSG00000038650|ENSMUSG00000038650.16|ENSMUSP00000101651|ENSMUSP00000101651.4,0.29215756583451163
ENSMUSG00000037139|ENSMUSG00000037139.16|ENSMUSP00000101480|ENSMUSP00000101480.2,0.2911573294202793
ENSMUSG00000078747|ENSMUSG00000078747.10|ENSMUSP00000103663|ENSMUSP00000103663.3,0.3191519828044293
ENSMUSG00000020473|ENSMUSG00000020473.14|ENSMUSP00000099987|ENSMUSP00000099987.4,0.3094246535873817
ENSMUSG00000050965|ENSMUSG00000050965.15|ENSMUSP00000097875|ENSMUSP00000097875.4,0.3273644485046638
ENSMUSG00000078780|ENSMUSG00000078780.8|ENSMUSP00000103984|ENSMUSP00000103984.3,0.28895367160117197
ENSMUSG00000026867|ENSMUSG00000026867.20|ENSMUSP00000099864|ENSMUSP00000099864.2,0.2619504246019061
ENSMUSG00000020745|ENSMUSG00000020745.16|ENSMUSP00000099578|ENSMUSP00000099578.3,0.29551337217985735
ENSMUSG00000030616|ENSMUSG00000030616.17|ENSMUSP00000102829|ENSMUSP00000102829.2,0.2686858929633567
ENSMUSG00000051435|ENSMUSG00000051435.12|ENSMUSP00000101405|ENSMUSP00000101405.3,0.30027495563460077
ENSMUSG00000078716|ENSMUSG00000078716.11|ENSMUSP00000103498|ENSMUSP00000103498.3,0.2551194635009396
ENSMUSG00000027488|ENSMUSG00000027488.13|ENSMUSP00000105350|ENSMUSP00000105350.2,0.2778332950665644
ENSMUSG00000017837|ENSMUSG00000017837.13|ENSMUSP00000102999|ENSMUSP00000102999.2,0.3855838557903865
ENSMUSG00000040387|ENSMUSG00000040387.17|ENSMUSP00000103849|ENSMUSP00000103849.3,0.28073047671659596
ENSMUSG00000018567|ENSMUSG00000018567.15|ENSMUSP00000104233|ENSMUSP00000104233.2,0.3342386337278135
ENSMUSG00000076758|ENSMUSG00000076758.8|ENSMUSP00000100344|ENSMUSP00000100344.5,0.28335989446856874
ENSMUSG00000078815|ENSMUSG00000078815.9|ENSMUSP00000104287|ENSMUSP00000104287.3,0.3190207915648604
ENSMUSG00000021185|ENSMUSG00000021185.17|ENSMUSP00000105696|ENSMUSP00000105696.2,0.2638488779037495
ENSMUSG00000022236|ENSMUSG00000022236.11|ENSMUSP00000106038|ENSMUSP00000106038.2,0.3133988673050805
ENSMUSG00000025165|ENSMUSG00000025165.13|ENSMUSP00000101726|ENSMUSP00000101726.3,0.3507548449418465
ENSMUSG00000027478|ENSMUSG00000027478.16|ENSMUSP00000099439|ENSMUSP00000099439.4,0.28877301788064086
ENSMUSG00000020864|ENSMUSG00000020864.14|ENSMUSP00000103448|ENSMUSP00000103448.3,0.26875332161523874
ENSMUSG00000094478|ENSMUSG00000094478.2|ENSMUSP00000100203|ENSMUSP00000100203.2,0.32619482133660715
ENSMUSG00000042558|ENSMUSG00000042558.17|ENSMUSP00000099677|ENSMUSP00000099677.5,0.2982495885391211
ENSMUSG00000015522|ENSMUSG00000015522.20|ENSMUSP00000102779|ENSMUSP00000102779.2,0.27056483153782257
ENSMUSG00000021071|ENSMUSG00000021071.18|ENSMUSP00000106149|ENSMUSP00000106149.3,0.2974973318686694
ENSMUSG00000036845|ENSMUSG00000036845.13|ENSMUSP00000103799|ENSMUSP00000103799.2,0.30352632928595624
ENSMUSG00000078184|ENSMUSG00000078184.2|ENSMUSP00000100599|ENSMUSP00000100599.2,0.3083264406471185
ENSMUSG00000025404|ENSMUSG00000025404.16|ENSMUSP00000100885|ENSMUSP00000100885.3,0.27269887616869615
ENSMUSG00000037014|ENSMUSG00000037014.5|ENSMUSP00000105588|ENSMUSP00000105588.3,0.3073665280997694
ENSMUSG00000027952|ENSMUSG00000027952.17|ENSMUSP00000103033|ENSMUSP00000103033.2,0.31356360167610303
ENSMUSG00000078886|ENSMUSG00000078886.13|ENSMUSP00000104636|ENSMUSP00000104636.4,0.43401261525033835
ENSMUSG00000075075|ENSMUSG00000075075.3|ENSMUSP00000097353|ENSMUSP00000097353.2,0.27405271087232
ENSMUSG00000008496|ENSMUSG00000008496.20|ENSMUSP00000104056|ENSMUSP00000104056.4,0.25977081053026285
ENSMUSG00000089715|ENSMUSG00000089715.13|ENSMUSP00000105255|ENSMUSP00000105255.2,0.28829987266801754
ENSMUSG00000095191|ENSMUSG00000095191.2|ENSMUSP00000100830|ENSMUSP00000100830.2,0.2917108367216034
ENSMUSG00000061086|ENSMUSG00000061086.13|ENSMUSP00000102569|ENSMUSP00000102569.4,0.3442875906678001
ENSMUSG00000009470|ENSMUSG00000009470.18|ENSMUSP00000105026|ENSMUSP00000105026.3,0.2756054142798393
ENSMUSG00000078258|ENSMUSG00000078258.2|ENSMUSP00000100676|ENSMUSP00000100676.2,0.361565580478181
ENSMUSG00000042032|ENSMUSG00000042032.14|ENSMUSP00000098901|ENSMUSP00000098901.4,0.2938228926450015
ENSMUSG00000078898|ENSMUSG00000078898.11|ENSMUSP00000104676|ENSMUSP00000104676.3,0.34700995535273355
ENSMUSG00000066258|ENSMUSG00000066258.14|ENSMUSP00000102450|ENSMUSP00000102450.2,0.32166027687987947
ENSMUSG00000020364|ENSMUSG00000020364.15|ENSMUSP00000099827|ENSMUSP00000099827.4,0.28456921940125046
ENSMUSG00000006058|ENSMUSG00000006058.11|ENSMUSP00000103328|ENSMUSP00000103328.4,0.3402195958118994
ENSMUSG00000020455|ENSMUSG00000020455.17|ENSMUSP00000104438|ENSMUSP00000104438.4,0.3149986938857587
ENSMUSG00000073247|ENSMUSG00000073247.4|ENSMUSP00000099170|ENSMUSP00000099170.4,0.36696953709288843
ENSMUSG00000021595|ENSMUSG00000021595.19|ENSMUSP00000105321|ENSMUSP00000105321.5,0.28541619347572017
ENSMUSG00000062785|ENSMUSG00000062785.15|ENSMUSP00000103540|ENSMUSP00000103540.3,0.3052572723456786
ENSMUSG00000017299|ENSMUSG00000017299.14|ENSMUSP00000104950|ENSMUSP00000104950.4,0.28746760805827504
ENSMUSG00000028126|ENSMUSG00000028126.17|ENSMUSP00000102851|ENSMUSP00000102851.3,0.2652499006146319
ENSMUSG00000059842|ENSMUSG00000059842.13|ENSMUSP00000105324|ENSMUSP00000105324.2,0.3056756107156601
ENSMUSG00000021357|ENSMUSG00000021357.15|ENSMUSP00000100010|ENSMUSP00000100010.2,0.2643379020932624
ENSMUSG00000038291|ENSMUSG00000038291.17|ENSMUSP00000106006|ENSMUSP00000106006.3,0.31096940154675584
ENSMUSG00000001773|ENSMUSG00000001773.15|ENSMUSP00000102892|ENSMUSP00000102892.4,0.28505169965782945
ENSMUSG00000030600|ENSMUSG00000030600.16|ENSMUSP00000103923|ENSMUSP00000103923.4,0.26460353194129743
ENSMUSG00000075232|ENSMUSG00000075232.7|ENSMUSP00000097528|ENSMUSP00000097528.5,0.300225836450691
ENSMUSG00000020366|ENSMUSG00000020366.19|ENSMUSP00000099839|ENSMUSP00000099839.2,0.29140066751458477
ENSMUSG00000027365|ENSMUSG00000027365.15|ENSMUSP00000099513|ENSMUSP00000099513.4,0.29210285100468664
ENSMUSG00000058883|ENSMUSG00000058883.17|ENSMUSP00000105364|ENSMUSP00000105364.4,0.3398060148559806
ENSMUSG00000021055|ENSMUSG00000021055.15|ENSMUSP00000098849|ENSMUSP00000098849.5,0.2690235862762916
ENSMUSG00000078656|ENSMUSG00000078656.12|ENSMUSP00000102901|ENSMUSP00000102901.5,0.3209520349070394
ENSMUSG00000020486|ENSMUSG00000020486.20|ENSMUSP00000103594|ENSMUSP00000103594.2,0.3021279135831059
ENSMUSG00000020300|ENSMUSG00000020300.15|ENSMUSP00000105039|ENSMUSP00000105039.3,0.27367367398593956
ENSMUSG00000028064|ENSMUSG00000028064.18|ENSMUSP00000103155|ENSMUSP00000103155.2,0.2895907143604089
ENSMUSG00000042826|ENSMUSG00000042826.14|ENSMUSP00000099645|ENSMUSP00000099645.2,0.3169490612764694
ENSMUSG00000054199|ENSMUSG00000054199.19|ENSMUSP00000103122|ENSMUSP00000103122.3,0.2725736971293666
ENSMUSG00000057722|ENSMUSG00000057722.18|ENSMUSP00000102534|ENSMUSP00000102534.3,0.2698950385020988
ENSMUSG00000039911|ENSMUSG00000039911.14|ENSMUSP00000101310|ENSMUSP00000101310.2,0.3140246620348097
ENSMUSG00000075199|ENSMUSG00000075199.4|ENSMUSP00000097489|ENSMUSP00000097489.2,0.29709893521432296
ENSMUSG00000001435|ENSMUSG00000001435.16|ENSMUSP00000101049|ENSMUSP00000101049.2,0.25184975462893705
ENSMUSG00000061306|ENSMUSG00000061306.17|ENSMUSP00000099307|ENSMUSP00000099307.5,0.2831051994679228
ENSMUSG00000023021|ENSMUSG00000023021.16|ENSMUSP00000104663|ENSMUSP00000104663.5,0.2905281839927657
ENSMUSG00000073889|ENSMUSG00000073889.11|ENSMUSP00000103677|ENSMUSP00000103677.3,0.26238232291163793
ENSMUSG00000095770|ENSMUSG00000095770.2|ENSMUSP00000100756|ENSMUSP00000100756.3,0.2986375249748341
ENSMUSG00000027628|ENSMUSG00000027628.11|ENSMUSP00000105198|ENSMUSP00000105198.2,0.33340420607214843
ENSMUSG00000031805|ENSMUSG00000031805.18|ENSMUSP00000105639|ENSMUSP00000105639.2,0.28871311456347765
ENSMUSG00000057135|ENSMUSG00000057135.13|ENSMUSP00000104174|ENSMUSP00000104174.3,0.35051242688203166
ENSMUSG00000059173|ENSMUSG00000059173.21|ENSMUSP00000099711|ENSMUSP00000099711.4,0.2934608822266507
ENSMUSG00000022371|ENSMUSG00000022371.18|ENSMUSP00000105850|ENSMUSP00000105850.3,0.2637491615928605
ENSMUSG00000075377|ENSMUSG00000075377.3|ENSMUSP00000097722|ENSMUSP00000097722.2,0.2705701585503675
ENSMUSG00000030704|ENSMUSG00000030704.15|ENSMUSP00000102663|ENSMUSP00000102663.2,0.3120955430571681
ENSMUSG00000040728|ENSMUSG00000040728.16|ENSMUSP00000103949|ENSMUSP00000103949.2,0.27141004783975925
ENSMUSG00000069072|ENSMUSG00000069072.10|ENSMUSP00000103880|ENSMUSP00000103880.2,0.2893490325872678
ENSMUSG00000020397|ENSMUSG00000020397.16|ENSMUSP00000104855|ENSMUSP00000104855.4,0.31674085177689454
ENSMUSG00000096530|ENSMUSG00000096530.8|ENSMUSP00000102949|ENSMUSP00000102949.2,0.2953606866169393
ENSMUSG00000076796|ENSMUSG00000076796.2|ENSMUSP00000100383|ENSMUSP00000100383.2,0.3256530706204421
ENSMUSG00000031297|ENSMUSG00000031297.15|ENSMUSP00000098914|ENSMUSP00000098914.2,0.2674833886285936
ENSMUSG00000042202|ENSMUSG00000042202.16|ENSMUSP00000101233|ENSMUSP00000101233.3,0.2686210636220874
ENSMUSG00000015702|ENSMUSG00000015702.15|ENSMUSP00000102801|ENSMUSP00000102801.2,0.26997734848316224
ENSMUSG00000095583|ENSMUSG00000095583.2|ENSMUSP00000100248|ENSMUSP00000100248.2,0.3596729323949115
ENSMUSG00000076505|ENSMUSG00000076505.2|ENSMUSP00000100107|ENSMUSP00000100107.2,0.310585618405032
ENSMUSG00000028745|ENSMUSG00000028745.19|ENSMUSP00000099566|ENSMUSP00000099566.4,0.3036728944576752
ENSMUSG00000017176|ENSMUSG00000017176.18|ENSMUSP00000103022|ENSMUSP00000103022.3,0.3645882332269141
ENSMUSG00000078812|ENSMUSG00000078812.11|ENSMUSP00000104253|ENSMUSP00000104253.4,0.3342667257110175
ENSMUSG00000004328|ENSMUSG00000004328.16|ENSMUSP00000104132|ENSMUSP00000104132.3,0.2677208609419936
ENSMUSG00000078721|ENSMUSG00000078721.2|ENSMUSP00000103613|ENSMUSP00000103613.2,0.26078419280774234
ENSMUSG00000045333|ENSMUSG00000045333.16|ENSMUSP00000105282|ENSMUSP00000105282.3,0.3438622660022471
ENSMUSG00000094792|ENSMUSG00000094792.4|ENSMUSP00000100423|ENSMUSP00000100423.5,0.34383871921488623
ENSMUSG00000002107|ENSMUSG00000002107.20|ENSMUSP00000097996|ENSMUSP00000097996.5,0.2816922884963586
ENSMUSG00000027442|ENSMUSG00000027442.11|ENSMUSP00000105573|ENSMUSP00000105573.2,0.3475690772368771
ENSMUSG00000044876|ENSMUSG00000044876.16|ENSMUSP00000104206|ENSMUSP00000104206.2,0.29925410549471687
ENSMUSG00000034912|ENSMUSG00000034912.19|ENSMUSP00000098930|ENSMUSP00000098930.5,0.2969661694339501
ENSMUSG00000059975|ENSMUSG00000059975.16|ENSMUSP00000103840|ENSMUSP00000103840.2,0.3041183460645914
ENSMUSG00000031886|ENSMUSG00000031886.15|ENSMUSP00000105037|ENSMUSP00000105037.3,0.3057149388057631
ENSMUSG00000035478|ENSMUSG00000035478.15|ENSMUSP00000100985|ENSMUSP00000100985.2,0.32691231531111725
ENSMUSG00000039781|ENSMUSG00000039781.16|ENSMUSP00000101836|ENSMUSP00000101836.2,0.2998506688835723
ENSMUSG00000001240|ENSMUSG00000001240.14|ENSMUSP00000102903|ENSMUSP00000102903.4,0.33337221396814276
ENSMUSG00000020486|ENSMUSG00000020486.20|ENSMUSP00000103596|ENSMUSP00000103596.2,0.3074653240531733
ENSMUSG00000048617|ENSMUSG00000048617.17|ENSMUSP00000105362|ENSMUSP00000105362.3,0.27593377980801015
ENSMUSG00000115466|ENSMUSG00000115466.2|ENSMUSP00000100790|ENSMUSP00000100790.3,0.28258169356943663
ENSMUSG00000029580|ENSMUSG00000029580.15|ENSMUSP00000098066|ENSMUSP00000098066.5,0.3780918392265545
ENSMUSG00000054320|ENSMUSG00000054320.17|ENSMUSP00000104979|ENSMUSP00000104979.3,0.24840424778396808
ENSMUSG00000044296|ENSMUSG00000044296.11|ENSMUSP00000104761|ENSMUSP00000104761.2,0.2897372767672999
ENSMUSG00000076545|ENSMUSG00000076545.3|ENSMUSP00000100147|ENSMUSP00000100147.2,0.3128891770853933
ENSMUSG00000073889|ENSMUSG00000073889.11|ENSMUSP00000103675|ENSMUSP00000103675.2,0.26238232291163793
ENSMUSG00000027551|ENSMUSG00000027551.16|ENSMUSP00000104789|ENSMUSP00000104789.3,0.3342348482448253
ENSMUSG00000028931|ENSMUSG00000028931.13|ENSMUSP00000101273|ENSMUSP00000101273.3,0.3001994735812371
ENSMUSG00000036469|ENSMUSG00000036469.17|ENSMUSP00000105885|ENSMUSP00000105885.2,0.2755847467163888
ENSMUSG00000036052|ENSMUSG00000036052.15|ENSMUSP00000103607|ENSMUSP00000103607.3,0.31697599502613755
ENSMUSG00000027273|ENSMUSG00000027273.14|ENSMUSP00000105725|ENSMUSP00000105725.4,0.344378360666622
ENSMUSG00000074419|ENSMUSG00000074419.13|ENSMUSP00000104259|ENSMUSP00000104259.3,0.2950223133256115
ENSMUSG00000039137|ENSMUSG00000039137.19|ENSMUSP00000103016|ENSMUSP00000103016.2,0.27763868499411243
ENSMUSG00000058793|ENSMUSG00000058793.15|ENSMUSP00000105786|ENSMUSP00000105786.2,0.331231492524034
ENSMUSG00000030854|ENSMUSG00000030854.18|ENSMUSP00000099686|ENSMUSP00000099686.2,0.3028091248275925
ENSMUSG00000095335|ENSMUSG00000095335.3|ENSMUSP00000100201|ENSMUSP00000100201.2,0.3362142670948919
ENSMUSG00000028488|ENSMUSG00000028488.16|ENSMUSP00000102807|ENSMUSP00000102807.2,0.31645492662817276
ENSMUSG00000018669|ENSMUSG00000018669.15|ENSMUSP00000099441|ENSMUSP00000099441.5,0.3251707380399537
ENSMUSG00000028294|ENSMUSG00000028294.16|ENSMUSP00000103771|ENSMUSP00000103771.2,0.27582541264171995
ENSMUSG00000028546|ENSMUSG00000028546.18|ENSMUSP00000102212|ENSMUSP00000102212.2,0.2986891687275425
ENSMUSG00000079006|ENSMUSG00000079006.4|ENSMUSP00000105516|ENSMUSP00000105516.2,0.27812800279029587
ENSMUSG00000017760|ENSMUSG00000017760.17|ENSMUSP00000099381|ENSMUSP00000099381.3,0.30562791428740355
ENSMUSG00000041202|ENSMUSG00000041202.13|ENSMUSP00000101432|ENSMUSP00000101432.2,0.38866131907657864
ENSMUSG00000030588|ENSMUSG00000030588.13|ENSMUSP00000103873|ENSMUSP00000103873.2,0.303964665167067
ENSMUSG00000038668|ENSMUSG00000038668.15|ENSMUSP00000103196|ENSMUSP00000103196.2,0.3160109279772146
ENSMUSG00000027646|ENSMUSG00000027646.16|ENSMUSP00000105157|ENSMUSP00000105157.2,0.32289519744325695
ENSMUSG00000027993|ENSMUSG00000027993.17|ENSMUSP00000103321|ENSMUSP00000103321.3,0.29919807629968903
ENSMUSG00000044950|ENSMUSG00000044950.8|ENSMUSP00000104903|ENSMUSP00000104903.2,0.26057093033010004
ENSMUSG00000070564|ENSMUSG00000070564.16|ENSMUSP00000103371|ENSMUSP00000103371.2,0.2723855640958199
ENSMUSG00000040738|ENSMUSG00000040738.11|ENSMUSP00000103955|ENSMUSP00000103955.3,0.26860975794324105
ENSMUSG00000007617|ENSMUSG00000007617.19|ENSMUSP00000105124|ENSMUSP00000105124.2,0.2907150894675438
ENSMUSG00000021071|ENSMUSG00000021071.18|ENSMUSP00000106151|ENSMUSP00000106151.3,0.28678474729223563
ENSMUSG00000042302|ENSMUSG00000042302.15|ENSMUSP00000105191|ENSMUSP00000105191.3,0.27151436091217257
ENSMUSG00000001909|ENSMUSG00000001909.17|ENSMUSP00000105389|ENSMUSP00000105389.3,0.2737459178448675
ENSMUSG00000000085|ENSMUSG00000000085.17|ENSMUSP00000101908|ENSMUSP00000101908.2,0.2721591188492715
ENSMUSG00000028664|ENSMUSG00000028664.15|ENSMUSP00000101472|ENSMUSP00000101472.3,0.31711157454301314
ENSMUSG00000053411|ENSMUSG00000053411.17|ENSMUSP00000105245|ENSMUSP00000105245.3,0.333135083855733
ENSMUSG00000027523|ENSMUSG00000027523.21|ENSMUSP00000104713|ENSMUSP00000104713.2,0.3948433976390099
ENSMUSG00000040950|ENSMUSG00000040950.14|ENSMUSP00000104225|ENSMUSP00000104225.2,0.29026258129000787
ENSMUSG00000027496|ENSMUSG00000027496.16|ENSMUSP00000104767|ENSMUSP00000104767.2,0.2772790893971013
ENSMUSG00000032727|ENSMUSG00000032727.15|ENSMUSP00000104894|ENSMUSP00000104894.3,0.26952660329012856
ENSMUSG00000059049|ENSMUSG00000059049.16|ENSMUSP00000102849|ENSMUSP00000102849.2,0.27035329781244205
ENSMUSG00000027985|ENSMUSG00000027985.15|ENSMUSP00000101948|ENSMUSP00000101948.3,0.29798624161745446
ENSMUSG00000020831|ENSMUSG00000020831.19|ENSMUSP00000104219|ENSMUSP00000104219.3,0.3047623425300292
ENSMUSG00000028071|ENSMUSG00000028071.13|ENSMUSP00000103207|ENSMUSP00000103207.3,0.2807227736506419
ENSMUSG00000017754|ENSMUSG00000017754.14|ENSMUSP00000104939|ENSMUSP00000104939.2,0.2937730688420467
ENSMUSG00000036860|ENSMUSG00000036860.15|ENSMUSP00000104413|ENSMUSP00000104413.2,0.2829514919116651
ENSMUSG00000022228|ENSMUSG00000022228.15|ENSMUSP00000106111|ENSMUSP00000106111.2,0.2931529524091057
ENSMUSG00000058183|ENSMUSG00000058183.17|ENSMUSP00000101260|ENSMUSP00000101260.3,0.3138052228508421
ENSMUSG00000075133|ENSMUSG00000075133.3|ENSMUSP00000097419|ENSMUSP00000097419.2,0.27633881290379736
ENSMUSG00000027274|ENSMUSG00000027274.17|ENSMUSP00000105716|ENSMUSP00000105716.3,0.253168163495852
ENSMUSG00000019809|ENSMUSG00000019809.17|ENSMUSP00000101180|ENSMUSP00000101180.2,0.26267999794134356
ENSMUSG00000027517|ENSMUSG00000027517.15|ENSMUSP00000104740|ENSMUSP00000104740.2,0.2966534472895512
ENSMUSG00000037652|ENSMUSG00000037652.16|ENSMUSP00000103890|ENSMUSP00000103890.2,0.25680224962382914
ENSMUSG00000042406|ENSMUSG00000042406.9|ENSMUSP00000105234|ENSMUSP00000105234.4,0.2832147597287982
ENSMUSG00000032726|ENSMUSG00000032726.13|ENSMUSP00000099701|ENSMUSP00000099701.4,0.2942573030331284
ENSMUSG00000027346|ENSMUSG00000027346.16|ENSMUSP00000105762|ENSMUSP00000105762.2,0.3175453075552351
