ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,1.4170419480215657
ENSMUSG00000063052|ENSMUSG00000063052.10|ENSMUSP00000116475|ENSMUSP00000116475.2,1.0890707666012869
ENSMUSG00000003279|ENSMUSG00000003279.18|ENSMUSP00000116072|ENSMUSP00000116072.2,1.0402559574913468
ENSMUSG00000038822|ENSMUSG00000038822.16|ENSMUSP00000117985|ENSMUSP00000117985.2,1.0823247924151234
ENSMUSG00000035944|ENSMUSG00000035944.18|ENSMUSP00000114504|ENSMUSP00000114504.2,1.129726966860027
ENSMUSG00000109061|ENSMUSG00000109061.2|ENSMUSP00000117418|ENSMUSP00000117418.2,1.0699756932495792
ENSMUSG00000084902|ENSMUSG00000084902.3|ENSMUSP00000121887|ENSMUSP00000121887.3,1.0573283252451249
ENSMUSG00000027584|ENSMUSG00000027584.18|ENSMUSP00000118664|ENSMUSP00000118664.2,1.2307901819032856
ENSMUSG00000052581|ENSMUSG00000052581.14|ENSMUSP00000117263|ENSMUSP00000117263.2,0.9912307694558924
ENSMUSG00000023284|ENSMUSG00000023284.16|ENSMUSP00000122236|ENSMUSP00000122236.2,1.2437575511827281
ENSMUSG00000022722|ENSMUSG00000022722.19|ENSMUSP00000123287|ENSMUSP00000123287.2,1.1407467812930876
ENSMUSG00000042625|ENSMUSG00000042625.17|ENSMUSP00000123673|ENSMUSP00000123673.2,1.2251197613427363
ENSMUSG00000072946|ENSMUSG00000072946.13|ENSMUSP00000114766|ENSMUSP00000114766.2,1.0449582797108665
ENSMUSG00000050705|ENSMUSG00000050705.16|ENSMUSP00000121142|ENSMUSP00000121142.2,1.123602091089638
ENSMUSG00000023805|ENSMUSG00000023805.18|ENSMUSP00000120006|ENSMUSP00000120006.2,1.0361596365330024
ENSMUSG00000031314|ENSMUSG00000031314.20|ENSMUSP00000138159|ENSMUSP00000138159.2,1.0630304114118045
ENSMUSG00000039611|ENSMUSG00000039611.3|ENSMUSP00000115100|ENSMUSP00000115100.2,1.2048864888550366
ENSMUSG00000025486|ENSMUSG00000025486.18|ENSMUSP00000121151|ENSMUSP00000121151.3,1.0119816592541202
ENSMUSG00000005373|ENSMUSG00000005373.14|ENSMUSP00000144328|ENSMUSP00000144328.2,1.0010326557531026
ENSMUSG00000026222|ENSMUSG00000026222.17|ENSMUSP00000119301|ENSMUSP00000119301.2,1.2778324399020775
ENSMUSG00000043535|ENSMUSG00000043535.14|ENSMUSP00000119176|ENSMUSP00000119176.2,1.0351496760514727
ENSMUSG00000039850|ENSMUSG00000039850.17|ENSMUSP00000131108|ENSMUSP00000131108.2,1.2951784060019051
ENSMUSG00000029009|ENSMUSG00000029009.18|ENSMUSP00000116239|ENSMUSP00000116239.2,1.261013446267943
ENSMUSG00000054226|ENSMUSG00000054226.14|ENSMUSP00000117259|ENSMUSP00000117259.2,1.2381486880235857
ENSMUSG00000029686|ENSMUSG00000029686.16|ENSMUSP00000122702|ENSMUSP00000122702.2,1.0596167805316146
ENSMUSG00000005774|ENSMUSG00000005774.13|ENSMUSP00000118099|ENSMUSP00000118099.2,1.2733077907946757
ENSMUSG00000038777|ENSMUSG00000038777.20|ENSMUSP00000123457|ENSMUSP00000123457.3,1.2123624452172326
ENSMUSG00000042002|ENSMUSG00000042002.12|ENSMUSP00000126361|ENSMUSP00000126361.2,1.0712628375051658
ENSMUSG00000041064|ENSMUSG00000041064.15|ENSMUSP00000120400|ENSMUSP00000120400.3,1.0130181367148499
ENSMUSG00000046679|ENSMUSG00000046679.17|ENSMUSP00000115916|ENSMUSP00000115916.2,1.0277146708998526
ENSMUSG00000037600|ENSMUSG00000037600.17|ENSMUSP00000119014|ENSMUSP00000119014.2,1.1716485548243303
ENSMUSG00000040296|ENSMUSG00000040296.16|ENSMUSP00000115052|ENSMUSP00000115052.2,1.0518993734870685
ENSMUSG00000071322|ENSMUSG00000071322.13|ENSMUSP00000122766|ENSMUSP00000122766.2,1.1349750606275864
ENSMUSG00000020814|ENSMUSG00000020814.14|ENSMUSP00000134412|ENSMUSP00000134412.2,1.2653547378999104
ENSMUSG00000039740|ENSMUSG00000039740.7|ENSMUSP00000121934|ENSMUSP00000121934.2,1.0800153015639886
ENSMUSG00000034842|ENSMUSG00000034842.17|ENSMUSP00000116218|ENSMUSP00000116218.2,1.4333834258646077
ENSMUSG00000025007|ENSMUSG00000025007.14|ENSMUSP00000115429|ENSMUSP00000115429.3,1.1137572843857952
ENSMUSG00000035585|ENSMUSG00000035585.17|ENSMUSP00000118440|ENSMUSP00000118440.2,1.1712580319904313
ENSMUSG00000040666|ENSMUSG00000040666.21|ENSMUSP00000116241|ENSMUSP00000116241.2,1.139520702202998
ENSMUSG00000108748|ENSMUSG00000108748.2|ENSMUSP00000153744|ENSMUSP00000153744.2,1.2530405315727626
ENSMUSG00000070704|ENSMUSG00000070704.11|ENSMUSP00000120005|ENSMUSP00000120005.2,1.18515296876785
ENSMUSG00000032046|ENSMUSG00000032046.16|ENSMUSP00000122763|ENSMUSP00000122763.2,1.0070951485886106
ENSMUSG00000075085|ENSMUSG00000075085.7|ENSMUSP00000150972|ENSMUSP00000150972.2,1.0687672897992855
ENSMUSG00000060519|ENSMUSG00000060519.12|ENSMUSP00000137828|ENSMUSP00000137828.2,1.0702235733595018
ENSMUSG00000025871|ENSMUSG00000025871.19|ENSMUSP00000120615|ENSMUSP00000120615.2,1.192413271612688
ENSMUSG00000024201|ENSMUSG00000024201.13|ENSMUSP00000116789|ENSMUSP00000116789.2,1.0944134209571035
ENSMUSG00000041605|ENSMUSG00000041605.17|ENSMUSP00000115554|ENSMUSP00000115554.2,1.1166226628362899
ENSMUSG00000032076|ENSMUSG00000032076.21|ENSMUSP00000124555|ENSMUSP00000124555.2,1.0407277508957655
ENSMUSG00000025825|ENSMUSG00000025825.13|ENSMUSP00000123237|ENSMUSP00000123237.2,1.17406389957411
ENSMUSG00000062410|ENSMUSG00000062410.15|ENSMUSP00000121360|ENSMUSP00000121360.2,1.1965143030024343
ENSMUSG00000027243|ENSMUSG00000027243.9|ENSMUSP00000121420|ENSMUSP00000121420.2,1.072437476193302
ENSMUSG00000034813|ENSMUSG00000034813.20|ENSMUSP00000118073|ENSMUSP00000118073.2,0.9592570842814837
ENSMUSG00000052105|ENSMUSG00000052105.18|ENSMUSP00000121387|ENSMUSP00000121387.2,1.0307993457649745
ENSMUSG00000028199|ENSMUSG00000028199.19|ENSMUSP00000121269|ENSMUSP00000121269.2,1.1058172130312889
ENSMUSG00000063972|ENSMUSG00000063972.14|ENSMUSP00000115164|ENSMUSP00000115164.2,1.0646684974534537
ENSMUSG00000021196|ENSMUSG00000021196.15|ENSMUSP00000114439|ENSMUSP00000114439.2,1.2464645717131377
ENSMUSG00000020893|ENSMUSG00000020893.18|ENSMUSP00000121713|ENSMUSP00000121713.2,0.9993110135911174
ENSMUSG00000078498|ENSMUSG00000078498.6|ENSMUSP00000120413|ENSMUSP00000120413.4,1.451987095150177
ENSMUSG00000021470|ENSMUSG00000021470.20|ENSMUSP00000115796|ENSMUSP00000115796.2,1.192790752650313
ENSMUSG00000039382|ENSMUSG00000039382.13|ENSMUSP00000116483|ENSMUSP00000116483.2,1.5434181029380476
ENSMUSG00000041891|ENSMUSG00000041891.17|ENSMUSP00000116433|ENSMUSP00000116433.2,1.1262978362469507
ENSMUSG00000025716|ENSMUSG00000025716.16|ENSMUSP00000160003|ENSMUSP00000160003.1,1.0557555877191926
ENSMUSG00000039345|ENSMUSG00000039345.17|ENSMUSP00000120894|ENSMUSP00000120894.2,1.1153009655007802
ENSMUSG00000030203|ENSMUSG00000030203.18|ENSMUSP00000144784|ENSMUSP00000144784.2,1.0251895111370521
ENSMUSG00000037685|ENSMUSG00000037685.16|ENSMUSP00000121630|ENSMUSP00000121630.3,1.2517700260773414
ENSMUSG00000070371|ENSMUSG00000070371.12|ENSMUSP00000120544|ENSMUSP00000120544.2,1.0674027714675645
ENSMUSG00000090100|ENSMUSG00000090100.8|ENSMUSP00000121996|ENSMUSP00000121996.2,1.0119247857122147
ENSMUSG00000028906|ENSMUSG00000028906.18|ENSMUSP00000158714|ENSMUSP00000158714.2,1.021150874209861
ENSMUSG00000018334|ENSMUSG00000018334.19|ENSMUSP00000116407|ENSMUSP00000116407.2,1.030406466282839
ENSMUSG00000026436|ENSMUSG00000026436.16|ENSMUSP00000118880|ENSMUSP00000118880.2,1.0338113660541737
ENSMUSG00000030108|ENSMUSG00000030108.15|ENSMUSP00000120689|ENSMUSP00000120689.2,1.2848789852280942
ENSMUSG00000024750|ENSMUSG00000024750.12|ENSMUSP00000122782|ENSMUSP00000122782.2,1.2663734693027304
ENSMUSG00000020672|ENSMUSG00000020672.15|ENSMUSP00000115942|ENSMUSP00000115942.2,1.2372786175108352
ENSMUSG00000045382|ENSMUSG00000045382.7|ENSMUSP00000120153|ENSMUSP00000120153.2,1.2533101377354732
ENSMUSG00000057156|ENSMUSG00000057156.11|ENSMUSP00000117828|ENSMUSP00000117828.2,1.0265919217345643
ENSMUSG00000022151|ENSMUSG00000022151.17|ENSMUSP00000122250|ENSMUSP00000122250.2,1.269820532374145
ENSMUSG00000020261|ENSMUSG00000020261.16|ENSMUSP00000121398|ENSMUSP00000121398.2,1.2271133811176498
ENSMUSG00000021694|ENSMUSG00000021694.19|ENSMUSP00000118154|ENSMUSP00000118154.2,1.104633258638345
ENSMUSG00000024581|ENSMUSG00000024581.14|ENSMUSP00000122681|ENSMUSP00000122681.2,1.1104245695682096
ENSMUSG00000030518|ENSMUSG00000030518.18|ENSMUSP00000115095|ENSMUSP00000115095.2,1.1982121385446993
ENSMUSG00000028528|ENSMUSG00000028528.18|ENSMUSP00000119542|ENSMUSP00000119542.2,1.0095685932309704
ENSMUSG00000068373|ENSMUSG00000068373.16|ENSMUSP00000117041|ENSMUSP00000117041.3,1.0056183261567302
ENSMUSG00000027224|ENSMUSG00000027224.15|ENSMUSP00000116963|ENSMUSP00000116963.2,1.2824597314322055
ENSMUSG00000029192|ENSMUSG00000029192.18|ENSMUSP00000121816|ENSMUSP00000121816.2,1.005787403167242
ENSMUSG00000074627|ENSMUSG00000074627.12|ENSMUSP00000124362|ENSMUSP00000124362.2,0.9554305370165279
ENSMUSG00000066892|ENSMUSG00000066892.15|ENSMUSP00000114466|ENSMUSP00000114466.3,1.1849809898757533
ENSMUSG00000051747|ENSMUSG00000051747.17|ENSMUSP00000117447|ENSMUSP00000117447.2,1.0007093118582033
ENSMUSG00000035045|ENSMUSG00000035045.18|ENSMUSP00000138252|ENSMUSP00000138252.2,1.1738687072073486
ENSMUSG00000041423|ENSMUSG00000041423.17|ENSMUSP00000119656|ENSMUSP00000119656.2,1.0946909447097264
ENSMUSG00000020023|ENSMUSG00000020023.19|ENSMUSP00000119496|ENSMUSP00000119496.3,1.2032884302374618
ENSMUSG00000040451|ENSMUSG00000040451.19|ENSMUSP00000117336|ENSMUSP00000117336.2,1.112286647708491
ENSMUSG00000040363|ENSMUSG00000040363.16|ENSMUSP00000122829|ENSMUSP00000122829.2,1.1379550140368573
ENSMUSG00000029055|ENSMUSG00000029055.18|ENSMUSP00000119864|ENSMUSP00000119864.3,1.1369032640382535
ENSMUSG00000118623|ENSMUSG00000118623.2|ENSMUSP00000159254|ENSMUSP00000159254.2,1.1273497855694368
ENSMUSG00000063889|ENSMUSG00000063889.17|ENSMUSP00000122282|ENSMUSP00000122282.2,1.1675268643691856
ENSMUSG00000035064|ENSMUSG00000035064.18|ENSMUSP00000114782|ENSMUSP00000114782.3,1.2128909275810804
ENSMUSG00000031826|ENSMUSG00000031826.21|ENSMUSP00000123590|ENSMUSP00000123590.2,1.0139678723437406
ENSMUSG00000008855|ENSMUSG00000008855.18|ENSMUSP00000115435|ENSMUSP00000115435.2,1.2509777894033578
ENSMUSG00000022160|ENSMUSG00000022160.19|ENSMUSP00000134577|ENSMUSP00000134577.2,0.9611684591877785
ENSMUSG00000041229|ENSMUSG00000041229.16|ENSMUSP00000122974|ENSMUSP00000122974.2,1.1539184189638783
ENSMUSG00000031298|ENSMUSG00000031298.16|ENSMUSP00000118598|ENSMUSP00000118598.2,1.155817112198076
ENSMUSG00000016503|ENSMUSG00000016503.19|ENSMUSP00000119607|ENSMUSP00000119607.2,1.114003123429387
ENSMUSG00000047907|ENSMUSG00000047907.12|ENSMUSP00000120013|ENSMUSP00000120013.3,1.2299728007775528
ENSMUSG00000034320|ENSMUSG00000034320.15|ENSMUSP00000114419|ENSMUSP00000114419.2,1.0439591239152637
ENSMUSG00000039176|ENSMUSG00000039176.18|ENSMUSP00000122286|ENSMUSP00000122286.3,1.1004263533229466
ENSMUSG00000023927|ENSMUSG00000023927.16|ENSMUSP00000118839|ENSMUSP00000118839.2,1.0349871313670502
ENSMUSG00000020214|ENSMUSG00000020214.11|ENSMUSP00000122771|ENSMUSP00000122771.2,1.0513817982291545
ENSMUSG00000027075|ENSMUSG00000027075.17|ENSMUSP00000121368|ENSMUSP00000121368.2,1.2399111505461509
ENSMUSG00000040483|ENSMUSG00000040483.16|ENSMUSP00000123011|ENSMUSP00000123011.2,1.1153120691555765
ENSMUSG00000029861|ENSMUSG00000029861.18|ENSMUSP00000116779|ENSMUSP00000116779.2,1.1108054376808216
ENSMUSG00000026490|ENSMUSG00000026490.19|ENSMUSP00000115261|ENSMUSP00000115261.2,0.9824382034541379
ENSMUSG00000019055|ENSMUSG00000019055.16|ENSMUSP00000118857|ENSMUSP00000118857.2,1.2621908173889096
ENSMUSG00000053390|ENSMUSG00000053390.17|ENSMUSP00000157376|ENSMUSP00000157376.2,1.14498903689111
ENSMUSG00000052485|ENSMUSG00000052485.8|ENSMUSP00000121382|ENSMUSP00000121382.2,1.1047977867431573
ENSMUSG00000037712|ENSMUSG00000037712.18|ENSMUSP00000118214|ENSMUSP00000118214.2,1.1465685782471438
ENSMUSG00000028042|ENSMUSG00000028042.16|ENSMUSP00000115425|ENSMUSP00000115425.2,1.4149216418844468
ENSMUSG00000061533|ENSMUSG00000061533.17|ENSMUSP00000119394|ENSMUSP00000119394.2,1.251712932890208
ENSMUSG00000039176|ENSMUSG00000039176.18|ENSMUSP00000119616|ENSMUSP00000119616.2,1.1606924023778478
ENSMUSG00000022433|ENSMUSG00000022433.22|ENSMUSP00000115637|ENSMUSP00000115637.2,1.4662303272799584
ENSMUSG00000029192|ENSMUSG00000029192.18|ENSMUSP00000120017|ENSMUSP00000120017.2,1.0395568224200809
ENSMUSG00000046110|ENSMUSG00000046110.16|ENSMUSP00000116676|ENSMUSP00000116676.2,1.0859933512191586
ENSMUSG00000047904|ENSMUSG00000047904.7|ENSMUSP00000138101|ENSMUSP00000138101.2,1.2177012519710746
ENSMUSG00000033624|ENSMUSG00000033624.11|ENSMUSP00000121325|ENSMUSP00000121325.2,1.0124359762182802
ENSMUSG00000004568|ENSMUSG00000004568.14|ENSMUSP00000118410|ENSMUSP00000118410.2,1.1593964469707507
ENSMUSG00000031617|ENSMUSG00000031617.17|ENSMUSP00000120041|ENSMUSP00000120041.2,1.2009770754970175
ENSMUSG00000029569|ENSMUSG00000029569.10|ENSMUSP00000145372|ENSMUSP00000145372.2,1.0690090721535699
ENSMUSG00000040785|ENSMUSG00000040785.20|ENSMUSP00000117369|ENSMUSP00000117369.2,1.1500495347963202
ENSMUSG00000027346|ENSMUSG00000027346.16|ENSMUSP00000116457|ENSMUSP00000116457.2,1.2321689481027
ENSMUSG00000023861|ENSMUSG00000023861.19|ENSMUSP00000119901|ENSMUSP00000119901.2,1.085660431662602
ENSMUSG00000030882|ENSMUSG00000030882.20|ENSMUSP00000121261|ENSMUSP00000121261.3,0.986765340726277
ENSMUSG00000034118|ENSMUSG00000034118.16|ENSMUSP00000119880|ENSMUSP00000119880.2,1.2274188082611954
ENSMUSG00000020211|ENSMUSG00000020211.16|ENSMUSP00000117160|ENSMUSP00000117160.2,1.1159674452161785
ENSMUSG00000063972|ENSMUSG00000063972.14|ENSMUSP00000121234|ENSMUSP00000121234.2,1.1255457309704238
ENSMUSG00000043017|ENSMUSG00000043017.10|ENSMUSP00000122080|ENSMUSP00000122080.2,1.1022420397595487
ENSMUSG00000028382|ENSMUSG00000028382.16|ENSMUSP00000122138|ENSMUSP00000122138.3,1.1401551638636775
ENSMUSG00000032519|ENSMUSG00000032519.12|ENSMUSP00000123357|ENSMUSP00000123357.2,1.0651099526617511
ENSMUSG00000036459|ENSMUSG00000036459.16|ENSMUSP00000146103|ENSMUSP00000146103.2,0.8938457595695534
ENSMUSG00000038696|ENSMUSG00000038696.15|ENSMUSP00000116494|ENSMUSP00000116494.2,1.0574057305304316
ENSMUSG00000011096|ENSMUSG00000011096.18|ENSMUSP00000122607|ENSMUSP00000122607.2,1.0843260287341001
ENSMUSG00000006476|ENSMUSG00000006476.20|ENSMUSP00000141583|ENSMUSP00000141583.2,1.0210810489518953
ENSMUSG00000022185|ENSMUSG00000022185.20|ENSMUSP00000119080|ENSMUSP00000119080.2,0.9583513567808336
ENSMUSG00000069893|ENSMUSG00000069893.11|ENSMUSP00000121432|ENSMUSP00000121432.2,1.137797524819497
ENSMUSG00000048012|ENSMUSG00000048012.20|ENSMUSP00000130689|ENSMUSP00000130689.2,1.4457727240528353
ENSMUSG00000067571|ENSMUSG00000067571.5|ENSMUSP00000115600|ENSMUSP00000115600.2,1.126325334711043
ENSMUSG00000054293|ENSMUSG00000054293.11|ENSMUSP00000118187|ENSMUSP00000118187.2,1.1915321668079464
ENSMUSG00000008307|ENSMUSG00000008307.12|ENSMUSP00000118797|ENSMUSP00000118797.2,1.2891353175271822
ENSMUSG00000027506|ENSMUSG00000027506.16|ENSMUSP00000123147|ENSMUSP00000123147.2,1.0845137912224245
ENSMUSG00000031095|ENSMUSG00000031095.16|ENSMUSP00000136083|ENSMUSP00000136083.2,1.0435596571312138
ENSMUSG00000037541|ENSMUSG00000037541.23|ENSMUSP00000146440|ENSMUSP00000146440.2,1.0142660758780697
ENSMUSG00000024187|ENSMUSG00000024187.16|ENSMUSP00000115724|ENSMUSP00000115724.3,1.017898706640656
ENSMUSG00000096867|ENSMUSG00000096867.2|ENSMUSP00000116409|ENSMUSP00000116409.2,1.1135773866292025
ENSMUSG00000022185|ENSMUSG00000022185.20|ENSMUSP00000116664|ENSMUSP00000116664.2,0.9894946014810392
ENSMUSG00000002103|ENSMUSG00000002103.17|ENSMUSP00000119144|ENSMUSP00000119144.2,1.1029801717457457
ENSMUSG00000069170|ENSMUSG00000069170.15|ENSMUSP00000114579|ENSMUSP00000114579.2,1.0354344817929215
ENSMUSG00000004849|ENSMUSG00000004849.15|ENSMUSP00000120895|ENSMUSP00000120895.2,1.393400149076192
ENSMUSG00000027620|ENSMUSG00000027620.17|ENSMUSP00000117462|ENSMUSP00000117462.2,1.140366363103989
ENSMUSG00000029416|ENSMUSG00000029416.18|ENSMUSP00000116420|ENSMUSP00000116420.2,1.1768788242260355
ENSMUSG00000028826|ENSMUSG00000028826.15|ENSMUSP00000125440|ENSMUSP00000125440.2,1.2878705183511712
ENSMUSG00000038936|ENSMUSG00000038936.14|ENSMUSP00000115769|ENSMUSP00000115769.2,1.2775844051249254
ENSMUSG00000051323|ENSMUSG00000051323.17|ENSMUSP00000116886|ENSMUSP00000116886.2,1.0396264941698756
ENSMUSG00000037846|ENSMUSG00000037846.19|ENSMUSP00000116166|ENSMUSP00000116166.2,1.012326606003723
ENSMUSG00000030346|ENSMUSG00000030346.17|ENSMUSP00000122978|ENSMUSP00000122978.2,1.1376493490870514
ENSMUSG00000028309|ENSMUSG00000028309.15|ENSMUSP00000120668|ENSMUSP00000120668.2,1.1972008474226676
ENSMUSG00000040734|ENSMUSG00000040734.15|ENSMUSP00000114443|ENSMUSP00000114443.2,1.2367297052515192
ENSMUSG00000029470|ENSMUSG00000029470.16|ENSMUSP00000117193|ENSMUSP00000117193.3,1.18273740854181
ENSMUSG00000027635|ENSMUSG00000027635.16|ENSMUSP00000122524|ENSMUSP00000122524.2,1.0583490804082594
ENSMUSG00000010751|ENSMUSG00000010751.16|ENSMUSP00000119297|ENSMUSP00000119297.2,1.1538969850920342
ENSMUSG00000110234|ENSMUSG00000110234.3|ENSMUSP00000147621|ENSMUSP00000147621.2,1.378920173625337
ENSMUSG00000048249|ENSMUSG00000048249.15|ENSMUSP00000120212|ENSMUSP00000120212.2,1.0732942981221585
ENSMUSG00000029015|ENSMUSG00000029015.10|ENSMUSP00000118263|ENSMUSP00000118263.2,0.9781011527727411
ENSMUSG00000020263|ENSMUSG00000020263.15|ENSMUSP00000115903|ENSMUSP00000115903.2,1.3406606899221698
ENSMUSG00000054823|ENSMUSG00000054823.18|ENSMUSP00000147926|ENSMUSP00000147926.2,1.0519588150194483
ENSMUSG00000092470|ENSMUSG00000092470.2|ENSMUSP00000115071|ENSMUSP00000115071.2,1.0739926041221386
ENSMUSG00000074513|ENSMUSG00000074513.10|ENSMUSP00000122964|ENSMUSP00000122964.2,1.0587611832993136
ENSMUSG00000020807|ENSMUSG00000020807.16|ENSMUSP00000115276|ENSMUSP00000115276.2,1.0022351133600664
ENSMUSG00000061298|ENSMUSG00000061298.15|ENSMUSP00000118551|ENSMUSP00000118551.2,1.1020051010396446
ENSMUSG00000032469|ENSMUSG00000032469.13|ENSMUSP00000115074|ENSMUSP00000115074.2,1.1239291618591467
ENSMUSG00000028649|ENSMUSG00000028649.23|ENSMUSP00000123246|ENSMUSP00000123246.2,1.0342188453880525
ENSMUSG00000059149|ENSMUSG00000059149.18|ENSMUSP00000116282|ENSMUSP00000116282.3,1.1283511301860336
ENSMUSG00000040785|ENSMUSG00000040785.20|ENSMUSP00000116097|ENSMUSP00000116097.2,1.0635091472551168
ENSMUSG00000027224|ENSMUSG00000027224.15|ENSMUSP00000116280|ENSMUSP00000116280.2,1.3695814413706255
ENSMUSG00000030518|ENSMUSG00000030518.18|ENSMUSP00000116119|ENSMUSP00000116119.2,1.1922192554396216
ENSMUSG00000028803|ENSMUSG00000028803.19|ENSMUSP00000118178|ENSMUSP00000118178.2,1.3149037737999145
ENSMUSG00000031922|ENSMUSG00000031922.13|ENSMUSP00000114749|ENSMUSP00000114749.2,1.0925173157082644
ENSMUSG00000028010|ENSMUSG00000028010.17|ENSMUSP00000118752|ENSMUSP00000118752.2,1.0799707155572589
ENSMUSG00000020728|ENSMUSG00000020728.18|ENSMUSP00000120601|ENSMUSP00000120601.3,1.1659401693445208
ENSMUSG00000038546|ENSMUSG00000038546.10|ENSMUSP00000130636|ENSMUSP00000130636.2,0.9717501837226579
ENSMUSG00000029458|ENSMUSG00000029458.15|ENSMUSP00000143043|ENSMUSP00000143043.2,1.170238858473651
ENSMUSG00000038618|ENSMUSG00000038618.13|ENSMUSP00000115948|ENSMUSP00000115948.2,1.0636025095131703
ENSMUSG00000039087|ENSMUSG00000039087.18|ENSMUSP00000121211|ENSMUSP00000121211.2,1.0490609859058664
ENSMUSG00000002222|ENSMUSG00000002222.15|ENSMUSP00000115130|ENSMUSP00000115130.2,1.1408119948300743
ENSMUSG00000029564|ENSMUSG00000029564.13|ENSMUSP00000116852|ENSMUSP00000116852.2,1.1252838538884502
ENSMUSG00000037426|ENSMUSG00000037426.19|ENSMUSP00000122461|ENSMUSP00000122461.2,1.2473187825589223
ENSMUSG00000008496|ENSMUSG00000008496.20|ENSMUSP00000118307|ENSMUSP00000118307.2,1.071672191268486
ENSMUSG00000027087|ENSMUSG00000027087.12|ENSMUSP00000122730|ENSMUSP00000122730.2,1.140717925598701
ENSMUSG00000021830|ENSMUSG00000021830.15|ENSMUSP00000154077|ENSMUSP00000154077.2,1.0902773556189431
ENSMUSG00000029836|ENSMUSG00000029836.16|ENSMUSP00000121370|ENSMUSP00000121370.2,1.431458827945816
ENSMUSG00000049482|ENSMUSG00000049482.17|ENSMUSP00000119931|ENSMUSP00000119931.2,1.2022866828927896
ENSMUSG00000074736|ENSMUSG00000074736.11|ENSMUSP00000122327|ENSMUSP00000122327.2,1.1673526427776142
ENSMUSG00000006476|ENSMUSG00000006476.20|ENSMUSP00000141410|ENSMUSP00000141410.2,1.1017240576112064
ENSMUSG00000044361|ENSMUSG00000044361.17|ENSMUSP00000117783|ENSMUSP00000117783.2,0.992764904710016
ENSMUSG00000023723|ENSMUSG00000023723.18|ENSMUSP00000122963|ENSMUSP00000122963.2,1.0903225177917275
ENSMUSG00000018411|ENSMUSG00000018411.18|ENSMUSP00000114716|ENSMUSP00000114716.2,1.1650035388590667
ENSMUSG00000036959|ENSMUSG00000036959.16|ENSMUSP00000117056|ENSMUSP00000117056.2,1.0052732935821085
ENSMUSG00000031389|ENSMUSG00000031389.18|ENSMUSP00000115193|ENSMUSP00000115193.2,1.1124520851214612
ENSMUSG00000048747|ENSMUSG00000048747.15|ENSMUSP00000121284|ENSMUSP00000121284.2,0.9810077102595843
ENSMUSG00000004267|ENSMUSG00000004267.17|ENSMUSP00000119112|ENSMUSP00000119112.2,1.1516430686845653
ENSMUSG00000062345|ENSMUSG00000062345.11|ENSMUSP00000114751|ENSMUSP00000114751.2,1.1780512730983372
ENSMUSG00000038291|ENSMUSG00000038291.17|ENSMUSP00000148177|ENSMUSP00000148177.2,1.1539149265128745
ENSMUSG00000066196|ENSMUSG00000066196.12|ENSMUSP00000131825|ENSMUSP00000131825.2,1.1258898065304723
ENSMUSG00000026111|ENSMUSG00000026111.16|ENSMUSP00000123684|ENSMUSP00000123684.2,1.1155605402389819
ENSMUSG00000028563|ENSMUSG00000028563.17|ENSMUSP00000121468|ENSMUSP00000121468.2,1.064608043866414
ENSMUSG00000018761|ENSMUSG00000018761.15|ENSMUSP00000133074|ENSMUSP00000133074.2,1.1136921856757205
ENSMUSG00000054728|ENSMUSG00000054728.18|ENSMUSP00000115207|ENSMUSP00000115207.2,1.0241738138290162
ENSMUSG00000066613|ENSMUSG00000066613.15|ENSMUSP00000121749|ENSMUSP00000121749.2,1.4660618544386013
ENSMUSG00000020019|ENSMUSG00000020019.5|ENSMUSP00000123306|ENSMUSP00000123306.2,1.3757993026422903
ENSMUSG00000020263|ENSMUSG00000020263.15|ENSMUSP00000121336|ENSMUSP00000121336.3,1.2114698049814827
ENSMUSG00000022960|ENSMUSG00000022960.14|ENSMUSP00000122506|ENSMUSP00000122506.2,1.061013374494494
ENSMUSG00000001507|ENSMUSG00000001507.17|ENSMUSP00000115970|ENSMUSP00000115970.2,1.31648413983441
ENSMUSG00000036918|ENSMUSG00000036918.17|ENSMUSP00000122563|ENSMUSP00000122563.2,1.217860406493908
ENSMUSG00000026728|ENSMUSG00000026728.10|ENSMUSP00000114742|ENSMUSP00000114742.3,1.3028828960419758
ENSMUSG00000078716|ENSMUSG00000078716.11|ENSMUSP00000130133|ENSMUSP00000130133.2,1.038969381947556
ENSMUSG00000052593|ENSMUSG00000052593.17|ENSMUSP00000136407|ENSMUSP00000136407.2,1.0400443462472333
ENSMUSG00000029507|ENSMUSG00000029507.17|ENSMUSP00000115468|ENSMUSP00000115468.2,1.219483887978361
ENSMUSG00000028603|ENSMUSG00000028603.16|ENSMUSP00000121673|ENSMUSP00000121673.2,1.1841222531719107
ENSMUSG00000022194|ENSMUSG00000022194.16|ENSMUSP00000115294|ENSMUSP00000115294.2,1.1008767250051446
ENSMUSG00000089715|ENSMUSG00000089715.13|ENSMUSP00000119037|ENSMUSP00000119037.2,1.2291987583591213
ENSMUSG00000041609|ENSMUSG00000041609.17|ENSMUSP00000119015|ENSMUSP00000119015.2,1.1813097071016445
ENSMUSG00000028876|ENSMUSG00000028876.8|ENSMUSP00000118801|ENSMUSP00000118801.2,1.0274240976018916
ENSMUSG00000030838|ENSMUSG00000030838.21|ENSMUSP00000119676|ENSMUSP00000119676.2,1.115554223746311
