ENSMUSG00000024811|ENSMUSG00000024811.13|ENSMUSP00000159823|ENSMUSP00000159823.1,0.7284687777401223
ENSMUSG00000038344|ENSMUSG00000038344.15|ENSMUSP00000038615|ENSMUSP00000038615.5,0.7423351621693979
ENSMUSG00000037916|ENSMUSG00000037916.15|ENSMUSP00000042967|ENSMUSP00000042967.8,0.6615447999836099
ENSMUSG00000035125|ENSMUSG00000035125.11|ENSMUSP00000035644|ENSMUSP00000035644.5,0.7379298802647457
ENSMUSG00000028778|ENSMUSG00000028778.16|ENSMUSP00000030562|ENSMUSP00000030562.7,0.6000962484625233
ENSMUSG00000039385|ENSMUSG00000039385.6|ENSMUSP00000037113|ENSMUSP00000037113.5,0.7277423882551969
ENSMUSG00000036634|ENSMUSG00000036634.16|ENSMUSP00000139881|ENSMUSP00000139881.2,0.6670035841416423
ENSMUSG00000035283|ENSMUSG00000035283.6|ENSMUSP00000040847|ENSMUSP00000040847.5,0.5821548801380693
ENSMUSG00000079657|ENSMUSG00000079657.11|ENSMUSP00000135775|ENSMUSP00000135775.2,0.6752305448056415
ENSMUSG00000031710|ENSMUSG00000031710.5|ENSMUSP00000034146|ENSMUSP00000034146.4,0.744777276195124
ENSMUSG00000029189|ENSMUSG00000029189.11|ENSMUSP00000031090|ENSMUSP00000031090.7,0.7277521054627233
ENSMUSG00000031132|ENSMUSG00000031132.2|ENSMUSP00000033466|ENSMUSP00000033466.2,0.7227525497445831
ENSMUSG00000027514|ENSMUSG00000027514.15|ENSMUSP00000029018|ENSMUSP00000029018.8,0.69587480132198
ENSMUSG00000030410|ENSMUSG00000030410.17|ENSMUSP00000032570|ENSMUSP00000032570.8,0.6467320529658254
ENSMUSG00000036138|ENSMUSG00000036138.17|ENSMUSP00000042351|ENSMUSP00000042351.6,0.6788804147390592
ENSMUSG00000034303|ENSMUSG00000034303.9|ENSMUSP00000036784|ENSMUSP00000036784.6,0.7097880740788184
ENSMUSG00000034349|ENSMUSG00000034349.15|ENSMUSP00000047872|ENSMUSP00000047872.9,0.713080548314895
ENSMUSG00000038567|ENSMUSG00000038567.6|ENSMUSP00000047954|ENSMUSP00000047954.6,0.660596759414794
ENSMUSG00000032119|ENSMUSG00000032119.6|ENSMUSP00000149879|ENSMUSP00000149879.2,0.707058760371817
ENSMUSG00000027322|ENSMUSG00000027322.12|ENSMUSP00000028794|ENSMUSP00000028794.4,0.6696424915456869
ENSMUSG00000033450|ENSMUSG00000033450.9|ENSMUSP00000047431|ENSMUSP00000047431.8,0.673446865303507
ENSMUSG00000027173|ENSMUSG00000027173.8|ENSMUSP00000028595|ENSMUSP00000028595.8,0.7293979498596344
ENSMUSG00000028642|ENSMUSG00000028642.8|ENSMUSP00000148286|ENSMUSP00000148286.2,0.7302424740308104
ENSMUSG00000031621|ENSMUSG00000031621.10|ENSMUSP00000134368|ENSMUSP00000134368.2,0.7216632356828453
ENSMUSG00000057193|ENSMUSG00000057193.9|ENSMUSP00000034697|ENSMUSP00000034697.8,0.6772409733404088
ENSMUSG00000040359|ENSMUSG00000040359.15|ENSMUSP00000100059|ENSMUSP00000100059.4,0.7189776833578838
ENSMUSG00000030697|ENSMUSG00000030697.8|ENSMUSP00000032936|ENSMUSP00000032936.7,0.7350469170551345
ENSMUSG00000039691|ENSMUSG00000039691.11|ENSMUSP00000041883|ENSMUSP00000041883.9,0.7354735001032311
ENSMUSG00000032637|ENSMUSG00000032637.16|ENSMUSP00000146023|ENSMUSP00000146023.2,0.7325599634216821
ENSMUSG00000030793|ENSMUSG00000030793.5|ENSMUSP00000033056|ENSMUSP00000033056.4,0.8153232432817297
ENSMUSG00000040423|ENSMUSG00000040423.12|ENSMUSP00000124871|ENSMUSP00000124871.2,0.7099921277604745
ENSMUSG00000098781|ENSMUSG00000098781.2|ENSMUSP00000049225|ENSMUSP00000049225.7,0.8718450046711503
ENSMUSG00000033106|ENSMUSG00000033106.7|ENSMUSP00000039029|ENSMUSP00000039029.6,0.7612667914210054
ENSMUSG00000031304|ENSMUSG00000031304.19|ENSMUSP00000033664|ENSMUSP00000033664.8,0.7099680724308831
ENSMUSG00000062949|ENSMUSG00000062949.14|ENSMUSP00000099066|ENSMUSP00000099066.3,0.7570310617028162
ENSMUSG00000034190|ENSMUSG00000034190.10|ENSMUSP00000047700|ENSMUSP00000047700.9,0.6750941972036727
ENSMUSG00000039007|ENSMUSG00000039007.11|ENSMUSP00000039046|ENSMUSP00000039046.10,0.7971544438700997
ENSMUSG00000067597|ENSMUSG00000067597.6|ENSMUSP00000036845|ENSMUSP00000036845.9,0.736871998666209
ENSMUSG00000032281|ENSMUSG00000032281.12|ENSMUSP00000034822|ENSMUSP00000034822.6,0.6402381881947343
ENSMUSG00000037296|ENSMUSG00000037296.8|ENSMUSP00000041022|ENSMUSP00000041022.7,0.8335899963990571
ENSMUSG00000029128|ENSMUSG00000029128.13|ENSMUSP00000031011|ENSMUSP00000031011.9,0.7807784475102398
ENSMUSG00000033308|ENSMUSG00000033308.17|ENSMUSP00000039429|ENSMUSP00000039429.8,0.7229303874229236
ENSMUSG00000033904|ENSMUSG00000033904.17|ENSMUSP00000038881|ENSMUSP00000038881.9,0.6912844089996011
ENSMUSG00000041255|ENSMUSG00000041255.3|ENSMUSP00000042247|ENSMUSP00000042247.3,0.8911429975591647
ENSMUSG00000032482|ENSMUSG00000032482.10|ENSMUSP00000143005|ENSMUSP00000143005.2,0.7313833829814106
ENSMUSG00000040197|ENSMUSG00000040197.5|ENSMUSP00000033888|ENSMUSP00000033888.5,0.7951313676805739
ENSMUSG00000028576|ENSMUSG00000028576.13|ENSMUSP00000030311|ENSMUSP00000030311.5,0.6686694204986375
ENSMUSG00000027330|ENSMUSG00000027330.17|ENSMUSP00000028804|ENSMUSP00000028804.9,0.6703010394095151
ENSMUSG00000028464|ENSMUSG00000028464.17|ENSMUSP00000030184|ENSMUSP00000030184.6,0.8251491716421041
ENSMUSG00000037214|ENSMUSG00000037214.13|ENSMUSP00000042464|ENSMUSP00000042464.6,0.7570781172569196
ENSMUSG00000032523|ENSMUSG00000032523.12|ENSMUSP00000035110|ENSMUSP00000035110.5,0.7010512012393009
ENSMUSG00000041567|ENSMUSG00000041567.4|ENSMUSP00000045572|ENSMUSP00000045572.4,0.7045406529730015
ENSMUSG00000040520|ENSMUSG00000040520.8|ENSMUSP00000038671|ENSMUSP00000038671.8,0.7001138772887417
ENSMUSG00000027520|ENSMUSG00000027520.17|ENSMUSP00000159296|ENSMUSP00000159296.2,0.6995803272495662
ENSMUSG00000008845|ENSMUSG00000008845.10|ENSMUSP00000108160|ENSMUSP00000108160.3,0.7065875499808683
ENSMUSG00000030917|ENSMUSG00000030917.14|ENSMUSP00000033210|ENSMUSP00000033210.6,0.8687338996630688
ENSMUSG00000040606|ENSMUSG00000040606.15|ENSMUSP00000116071|ENSMUSP00000116071.3,0.6353357417619564
ENSMUSG00000040726|ENSMUSG00000040726.11|ENSMUSP00000041999|ENSMUSP00000041999.8,0.7734145726223665
ENSMUSG00000032112|ENSMUSG00000032112.11|ENSMUSP00000034623|ENSMUSP00000034623.7,0.7426812344489737
ENSMUSG00000037411|ENSMUSG00000037411.12|ENSMUSP00000039586|ENSMUSP00000039586.5,0.6817422540905848
ENSMUSG00000000706|ENSMUSG00000000706.17|ENSMUSP00000041013|ENSMUSP00000041013.8,0.7106967283563111
ENSMUSG00000031740|ENSMUSG00000031740.9|ENSMUSP00000034187|ENSMUSP00000034187.8,0.6564790245505743
ENSMUSG00000041235|ENSMUSG00000041235.13|ENSMUSP00000043903|ENSMUSP00000043903.4,0.7422568137821819
ENSMUSG00000041272|ENSMUSG00000041272.12|ENSMUSP00000037966|ENSMUSP00000037966.4,0.7202839384342592
ENSMUSG00000032869|ENSMUSG00000032869.16|ENSMUSP00000041184|ENSMUSP00000041184.5,0.7328185429729572
ENSMUSG00000031323|ENSMUSG00000031323.9|ENSMUSP00000112458|ENSMUSP00000112458.2,0.7498516567760007
ENSMUSG00000074141|ENSMUSG00000074141.14|ENSMUSP00000113726|ENSMUSP00000113726.2,0.6567627160859127
ENSMUSG00000029192|ENSMUSG00000029192.18|ENSMUSP00000117414|ENSMUSP00000117414.2,0.7008054655932509
ENSMUSG00000028756|ENSMUSG00000028756.13|ENSMUSP00000030536|ENSMUSP00000030536.7,0.6676016268664646
ENSMUSG00000027366|ENSMUSG00000027366.13|ENSMUSP00000028844|ENSMUSP00000028844.5,0.7569942163293067
ENSMUSG00000029632|ENSMUSG00000029632.8|ENSMUSP00000145413|ENSMUSP00000145413.2,1.0324071954085896
ENSMUSG00000037347|ENSMUSG00000037347.8|ENSMUSP00000043222|ENSMUSP00000043222.8,0.6689746094047229
ENSMUSG00000038069|ENSMUSG00000038069.7|ENSMUSP00000148441|ENSMUSP00000148441.2,0.745302076192385
ENSMUSG00000030556|ENSMUSG00000030556.14|ENSMUSP00000052177|ENSMUSP00000052177.3,0.7169290781071384
ENSMUSG00000036918|ENSMUSG00000036918.17|ENSMUSP00000040771|ENSMUSP00000040771.6,0.6269004647758448
ENSMUSG00000031070|ENSMUSG00000031070.16|ENSMUSP00000033386|ENSMUSP00000033386.6,0.666341964357708
ENSMUSG00000032744|ENSMUSG00000032744.5|ENSMUSP00000040576|ENSMUSP00000040576.5,0.7450023846140285
ENSMUSG00000032384|ENSMUSG00000032384.17|ENSMUSP00000145887|ENSMUSP00000145887.2,0.7342807795711935
ENSMUSG00000033159|ENSMUSG00000033159.15|ENSMUSP00000044799|ENSMUSP00000044799.6,0.7398757637791575
ENSMUSG00000027263|ENSMUSG00000027263.13|ENSMUSP00000044049|ENSMUSP00000044049.6,0.7014532044612779
ENSMUSG00000039145|ENSMUSG00000039145.17|ENSMUSP00000037028|ENSMUSP00000037028.8,0.7363926847615992
ENSMUSG00000032525|ENSMUSG00000032525.16|ENSMUSP00000035112|ENSMUSP00000035112.6,0.7110409276789215
ENSMUSG00000030605|ENSMUSG00000030605.16|ENSMUSP00000032825|ENSMUSP00000032825.9,0.6534333721951772
ENSMUSG00000030082|ENSMUSG00000030082.15|ENSMUSP00000032168|ENSMUSP00000032168.6,0.6351241623808438
ENSMUSG00000027596|ENSMUSG00000027596.11|ENSMUSP00000029123|ENSMUSP00000029123.3,0.8784359820154797
ENSMUSG00000030589|ENSMUSG00000030589.17|ENSMUSP00000125137|ENSMUSP00000125137.2,0.6522806988809791
ENSMUSG00000027810|ENSMUSG00000027810.15|ENSMUSP00000029387|ENSMUSP00000029387.9,0.6913216203877921
ENSMUSG00000029541|ENSMUSG00000029541.13|ENSMUSP00000031521|ENSMUSP00000031521.9,0.6404579878356464
ENSMUSG00000030493|ENSMUSG00000030493.14|ENSMUSP00000032704|ENSMUSP00000032704.6,0.7833922542097319
ENSMUSG00000041633|ENSMUSG00000041633.15|ENSMUSP00000037539|ENSMUSP00000037539.9,0.709065975040199
ENSMUSG00000028391|ENSMUSG00000028391.17|ENSMUSP00000030087|ENSMUSP00000030087.8,0.7144421325008973
ENSMUSG00000040429|ENSMUSG00000040429.7|ENSMUSP00000046017|ENSMUSP00000046017.5,0.7043757391277922
ENSMUSG00000034379|ENSMUSG00000034379.10|ENSMUSP00000040852|ENSMUSP00000040852.9,0.7279776082419924
ENSMUSG00000032239|ENSMUSG00000032239.11|ENSMUSP00000034763|ENSMUSP00000034763.9,0.7401729171836801
ENSMUSG00000000168|ENSMUSG00000000168.11|ENSMUSP00000034567|ENSMUSP00000034567.4,0.7268073173003536
ENSMUSG00000057133|ENSMUSG00000057133.15|ENSMUSP00000042291|ENSMUSP00000042291.8,0.7215192410263767
ENSMUSG00000022315|ENSMUSG00000022315.4|ENSMUSP00000035257|ENSMUSP00000035257.3,0.7521226985097945
ENSMUSG00000035239|ENSMUSG00000035239.7|ENSMUSP00000045222|ENSMUSP00000045222.7,0.6755908688069705
ENSMUSG00000038831|ENSMUSG00000038831.17|ENSMUSP00000088563|ENSMUSP00000088563.3,0.6855800889500085
ENSMUSG00000028927|ENSMUSG00000028927.7|ENSMUSP00000030765|ENSMUSP00000030765.7,0.6548980406650872
ENSMUSG00000035367|ENSMUSG00000035367.10|ENSMUSP00000041035|ENSMUSP00000041035.9,0.6693179037525232
ENSMUSG00000035969|ENSMUSG00000035969.16|ENSMUSP00000038379|ENSMUSP00000038379.6,0.6825595531152613
ENSMUSG00000027233|ENSMUSG00000027233.5|ENSMUSP00000028665|ENSMUSP00000028665.5,0.7178705254922216
ENSMUSG00000032207|ENSMUSG00000032207.11|ENSMUSP00000034731|ENSMUSP00000034731.9,0.6935102160563461
ENSMUSG00000027676|ENSMUSG00000027676.12|ENSMUSP00000029222|ENSMUSP00000029222.6,0.7226052254557774
ENSMUSG00000038641|ENSMUSG00000038641.13|ENSMUSP00000048830|ENSMUSP00000048830.8,0.743260655697456
ENSMUSG00000039661|ENSMUSG00000039661.15|ENSMUSP00000046794|ENSMUSP00000046794.8,0.759708268863438
ENSMUSG00000032737|ENSMUSG00000032737.14|ENSMUSP00000048057|ENSMUSP00000048057.7,0.6850747074573881
ENSMUSG00000056399|ENSMUSG00000056399.4|ENSMUSP00000045672|ENSMUSP00000045672.3,0.6913905460199076
ENSMUSG00000029817|ENSMUSG00000029817.12|ENSMUSP00000031841|ENSMUSP00000031841.8,0.794390868007642
ENSMUSG00000031104|ENSMUSG00000031104.3|ENSMUSP00000033430|ENSMUSP00000033430.3,0.8005016462201878
ENSMUSG00000034739|ENSMUSG00000034739.18|ENSMUSP00000034654|ENSMUSP00000034654.8,0.6419185453344721
ENSMUSG00000033590|ENSMUSG00000033590.9|ENSMUSP00000042229|ENSMUSP00000042229.7,0.6883798574520904
ENSMUSG00000031182|ENSMUSG00000031182.3|ENSMUSP00000033525|ENSMUSP00000033525.3,0.9543723241286237
ENSMUSG00000031429|ENSMUSG00000031429.15|ENSMUSP00000033805|ENSMUSP00000033805.9,0.750660977043784
ENSMUSG00000032640|ENSMUSG00000032640.11|ENSMUSP00000047487|ENSMUSP00000047487.7,0.6457588619486905
ENSMUSG00000027544|ENSMUSG00000027544.17|ENSMUSP00000074198|ENSMUSP00000074198.4,0.650110718413031
ENSMUSG00000036111|ENSMUSG00000036111.9|ENSMUSP00000037079|ENSMUSP00000037079.8,0.8259124010669484
ENSMUSG00000031647|ENSMUSG00000031647.11|ENSMUSP00000034066|ENSMUSP00000034066.4,0.7736430912750972
ENSMUSG00000029286|ENSMUSG00000029286.13|ENSMUSP00000142854|ENSMUSP00000142854.2,0.6974637290222444
ENSMUSG00000028614|ENSMUSG00000028614.15|ENSMUSP00000120365|ENSMUSP00000120365.2,0.7412365888959076
ENSMUSG00000039936|ENSMUSG00000039936.19|ENSMUSP00000101315|ENSMUSP00000101315.3,0.5954292746813077
ENSMUSG00000028426|ENSMUSG00000028426.11|ENSMUSP00000030134|ENSMUSP00000030134.9,0.7166873377267882
ENSMUSG00000029571|ENSMUSG00000029571.15|ENSMUSP00000031556|ENSMUSP00000031556.8,0.7553097691824006
ENSMUSG00000027133|ENSMUSG00000027133.4|ENSMUSP00000028553|ENSMUSP00000028553.4,1.098071104584233
ENSMUSG00000027601|ENSMUSG00000027601.14|ENSMUSP00000112824|ENSMUSP00000112824.2,0.7294252382257551
ENSMUSG00000041303|ENSMUSG00000041303.8|ENSMUSP00000039420|ENSMUSP00000039420.7,0.7106217967724373
ENSMUSG00000035933|ENSMUSG00000035933.6|ENSMUSP00000044797|ENSMUSP00000044797.5,0.7021461036560637
ENSMUSG00000044749|ENSMUSG00000044749.14|ENSMUSP00000035458|ENSMUSP00000035458.8,0.7476422363951041
ENSMUSG00000053825|ENSMUSG00000053825.16|ENSMUSP00000151545|ENSMUSP00000151545.2,0.7371626089678416
ENSMUSG00000027456|ENSMUSG00000027456.9|ENSMUSP00000028950|ENSMUSP00000028950.9,0.6966462350583307
ENSMUSG00000040174|ENSMUSG00000040174.15|ENSMUSP00000106871|ENSMUSP00000106871.2,0.7024411796503633
ENSMUSG00000039199|ENSMUSG00000039199.7|ENSMUSP00000036471|ENSMUSP00000036471.6,0.6964770551825507
ENSMUSG00000037358|ENSMUSG00000037358.7|ENSMUSP00000046567|ENSMUSP00000046567.5,0.7065070975669968
ENSMUSG00000036214|ENSMUSG00000036214.15|ENSMUSP00000147556|ENSMUSP00000147556.2,0.6970295276802555
ENSMUSG00000027913|ENSMUSG00000027913.6|ENSMUSP00000029521|ENSMUSP00000029521.5,0.8473472784021924
ENSMUSG00000022623|ENSMUSG00000022623.18|ENSMUSP00000104932|ENSMUSP00000104932.3,0.6786721747503106
ENSMUSG00000030341|ENSMUSG00000030341.18|ENSMUSP00000032491|ENSMUSP00000032491.9,0.6732748808249545
ENSMUSG00000031950|ENSMUSG00000031950.8|ENSMUSP00000034428|ENSMUSP00000034428.8,0.9985265887812961
ENSMUSG00000027907|ENSMUSG00000027907.5|ENSMUSP00000029515|ENSMUSP00000029515.5,0.9613530791995037
ENSMUSG00000039329|ENSMUSG00000039329.9|ENSMUSP00000048592|ENSMUSP00000048592.9,0.7281755485225293
ENSMUSG00000032348|ENSMUSG00000032348.7|ENSMUSP00000034903|ENSMUSP00000034903.6,0.7601900124107107
ENSMUSG00000028795|ENSMUSG00000028795.16|ENSMUSP00000101652|ENSMUSP00000101652.2,0.8638852011386979
ENSMUSG00000079941|ENSMUSG00000079941.3|ENSMUSP00000038961|ENSMUSP00000038961.3,0.8443386081504445
ENSMUSG00000033014|ENSMUSG00000033014.13|ENSMUSP00000029444|ENSMUSP00000029444.7,0.7556720507253395
ENSMUSG00000029038|ENSMUSG00000029038.10|ENSMUSP00000030905|ENSMUSP00000030905.3,0.7223596511294667
ENSMUSG00000040627|ENSMUSG00000040627.15|ENSMUSP00000040524|ENSMUSP00000040524.8,0.7949864111224695
ENSMUSG00000032280|ENSMUSG00000032280.18|ENSMUSP00000124131|ENSMUSP00000124131.2,0.6835292378124089
ENSMUSG00000030643|ENSMUSG00000030643.15|ENSMUSP00000032879|ENSMUSP00000032879.8,0.7628396258193754
ENSMUSG00000039155|ENSMUSG00000039155.16|ENSMUSP00000048829|ENSMUSP00000048829.9,0.7027780998498641
ENSMUSG00000033416|ENSMUSG00000033416.16|ENSMUSP00000043000|ENSMUSP00000043000.8,0.661353401122462
ENSMUSG00000040749|ENSMUSG00000040749.12|ENSMUSP00000043215|ENSMUSP00000043215.3,0.7647945745274937
ENSMUSG00000027130|ENSMUSG00000027130.16|ENSMUSP00000028549|ENSMUSP00000028549.8,0.7298201227644965
ENSMUSG00000073664|ENSMUSG00000073664.12|ENSMUSP00000124056|ENSMUSP00000124056.2,0.678384565820625
ENSMUSG00000032936|ENSMUSG00000032936.14|ENSMUSP00000040430|ENSMUSP00000040430.9,0.7035837406840307
ENSMUSG00000032609|ENSMUSG00000032609.13|ENSMUSP00000035232|ENSMUSP00000035232.8,0.6911108525076504
ENSMUSG00000036658|ENSMUSG00000036658.5|ENSMUSP00000043099|ENSMUSP00000043099.3,0.7739132759092405
ENSMUSG00000038628|ENSMUSG00000038628.9|ENSMUSP00000044582|ENSMUSP00000044582.9,0.9060669373469701
ENSMUSG00000036136|ENSMUSG00000036136.10|ENSMUSP00000041563|ENSMUSP00000041563.9,0.710823015270235
ENSMUSG00000039253|ENSMUSG00000039253.8|ENSMUSP00000038061|ENSMUSP00000038061.8,0.7328769922172229
ENSMUSG00000035765|ENSMUSG00000035765.11|ENSMUSP00000047054|ENSMUSP00000047054.8,0.7279120186351453
ENSMUSG00000036622|ENSMUSG00000036622.16|ENSMUSP00000039648|ENSMUSP00000039648.8,0.5905181506970182
ENSMUSG00000038188|ENSMUSG00000038188.18|ENSMUSP00000044248|ENSMUSP00000044248.7,0.7021900763780632
ENSMUSG00000036816|ENSMUSG00000036816.5|ENSMUSP00000039801|ENSMUSP00000039801.4,0.9105091007255716
ENSMUSG00000028847|ENSMUSG00000028847.9|ENSMUSP00000030660|ENSMUSP00000030660.9,0.8009644034998655
ENSMUSG00000038059|ENSMUSG00000038059.8|ENSMUSP00000039285|ENSMUSP00000039285.7,1.1482997564126574
ENSMUSG00000038750|ENSMUSG00000038750.13|ENSMUSP00000036132|ENSMUSP00000036132.6,0.8167439491900305
ENSMUSG00000027937|ENSMUSG00000027937.16|ENSMUSP00000029546|ENSMUSP00000029546.9,0.7995443943531416
ENSMUSG00000061259|ENSMUSG00000061259.12|ENSMUSP00000031175|ENSMUSP00000031175.6,0.706402425717128
ENSMUSG00000027351|ENSMUSG00000027351.15|ENSMUSP00000028829|ENSMUSP00000028829.7,0.7174741294290828
ENSMUSG00000029624|ENSMUSG00000029624.11|ENSMUSP00000031628|ENSMUSP00000031628.10,0.6607617904999261
ENSMUSG00000030738|ENSMUSG00000030738.12|ENSMUSP00000032992|ENSMUSP00000032992.5,0.6952647841536045
ENSMUSG00000037386|ENSMUSG00000037386.17|ENSMUSP00000048719|ENSMUSP00000048719.10,0.7515423878077313
ENSMUSG00000002984|ENSMUSG00000002984.18|ENSMUSP00000032555|ENSMUSP00000032555.10,0.7161972169411245
ENSMUSG00000030245|ENSMUSG00000030245.11|ENSMUSP00000032372|ENSMUSP00000032372.7,0.9082377154833441
ENSMUSG00000029829|ENSMUSG00000029829.5|ENSMUSP00000031851|ENSMUSP00000031851.4,0.8641593774171911
ENSMUSG00000030539|ENSMUSG00000030539.14|ENSMUSP00000032754|ENSMUSP00000032754.8,0.6578391606982843
ENSMUSG00000028617|ENSMUSG00000028617.11|ENSMUSP00000030360|ENSMUSP00000030360.5,0.6983586812046494
ENSMUSG00000035620|ENSMUSG00000035620.16|ENSMUSP00000046981|ENSMUSP00000046981.8,0.7285454948161297
ENSMUSG00000033697|ENSMUSG00000033697.17|ENSMUSP00000158945|ENSMUSP00000158945.2,0.6567278443909945
ENSMUSG00000036598|ENSMUSG00000036598.5|ENSMUSP00000049497|ENSMUSP00000049497.4,0.7472333694525105
ENSMUSG00000027408|ENSMUSG00000027408.8|ENSMUSP00000028897|ENSMUSP00000028897.8,0.6592172485869867
ENSMUSG00000018620|ENSMUSG00000018620.4|ENSMUSP00000034487|ENSMUSP00000034487.3,0.7303017732283617
ENSMUSG00000040372|ENSMUSG00000040372.3|ENSMUSP00000039312|ENSMUSP00000039312.2,0.7062816543841611
ENSMUSG00000027546|ENSMUSG00000027546.16|ENSMUSP00000104805|ENSMUSP00000104805.2,0.61894177705108
ENSMUSG00000033233|ENSMUSG00000033233.18|ENSMUSP00000115669|ENSMUSP00000115669.3,0.7249763663298558
ENSMUSG00000059003|ENSMUSG00000059003.13|ENSMUSP00000032331|ENSMUSP00000032331.7,0.7093601735055933
ENSMUSG00000041052|ENSMUSG00000041052.9|ENSMUSP00000036228|ENSMUSP00000036228.8,0.7831685592461144
ENSMUSG00000028343|ENSMUSG00000028343.11|ENSMUSP00000030028|ENSMUSP00000030028.5,0.6788913072200025
ENSMUSG00000039783|ENSMUSG00000039783.16|ENSMUSP00000038914|ENSMUSP00000038914.9,0.6808027380742667
ENSMUSG00000032127|ENSMUSG00000032127.10|ENSMUSP00000034644|ENSMUSP00000034644.9,0.6707978025086605
ENSMUSG00000030889|ENSMUSG00000030889.15|ENSMUSP00000033180|ENSMUSP00000033180.7,0.6737443621890824
ENSMUSG00000041359|ENSMUSG00000041359.15|ENSMUSP00000098632|ENSMUSP00000098632.4,0.7775662563860989
ENSMUSG00000027534|ENSMUSG00000027534.17|ENSMUSP00000029047|ENSMUSP00000029047.7,0.7164384005480018
ENSMUSG00000036943|ENSMUSG00000036943.10|ENSMUSP00000041857|ENSMUSP00000041857.8,0.8229070035363751
ENSMUSG00000019302|ENSMUSG00000019302.18|ENSMUSP00000099399|ENSMUSP00000099399.4,0.7200912823228169
ENSMUSG00000030472|ENSMUSG00000030472.10|ENSMUSP00000032663|ENSMUSP00000032663.9,0.6727741474497941
ENSMUSG00000027998|ENSMUSG00000027998.12|ENSMUSP00000114968|ENSMUSP00000114968.2,0.7153004230692072
ENSMUSG00000033760|ENSMUSG00000033760.18|ENSMUSP00000038256|ENSMUSP00000038256.7,0.7293727571651475
ENSMUSG00000059518|ENSMUSG00000059518.15|ENSMUSP00000106720|ENSMUSP00000106720.2,0.8174349376587015
ENSMUSG00000035439|ENSMUSG00000035439.14|ENSMUSP00000040802|ENSMUSP00000040802.7,0.7054385696764421
ENSMUSG00000034187|ENSMUSG00000034187.19|ENSMUSP00000099364|ENSMUSP00000099364.5,0.7159818935478065
ENSMUSG00000032788|ENSMUSG00000032788.16|ENSMUSP00000038540|ENSMUSP00000038540.9,0.6881898010455348
ENSMUSG00000034127|ENSMUSG00000034127.16|ENSMUSP00000049243|ENSMUSP00000049243.8,0.7472337740168
ENSMUSG00000027646|ENSMUSG00000027646.16|ENSMUSP00000090237|ENSMUSP00000090237.5,0.6159467773373744
ENSMUSG00000036925|ENSMUSG00000036925.9|ENSMUSP00000154772|ENSMUSP00000154772.2,0.8437701182680942
ENSMUSG00000074127|ENSMUSG00000074127.7|ENSMUSP00000034344|ENSMUSP00000034344.10,0.7644560609561203
ENSMUSG00000034101|ENSMUSG00000034101.15|ENSMUSP00000107323|ENSMUSP00000107323.2,0.7222471524454694
ENSMUSG00000027505|ENSMUSG00000027505.3|ENSMUSP00000029007|ENSMUSP00000029007.3,0.8327989277245235
ENSMUSG00000034891|ENSMUSG00000034891.14|ENSMUSP00000043074|ENSMUSP00000043074.8,0.8621088398618044
ENSMUSG00000064308|ENSMUSG00000064308.11|ENSMUSP00000044846|ENSMUSP00000044846.6,0.8988465804742748
ENSMUSG00000037410|ENSMUSG00000037410.14|ENSMUSP00000045413|ENSMUSP00000045413.8,0.6827337510308499
ENSMUSG00000032503|ENSMUSG00000032503.19|ENSMUSP00000069264|ENSMUSP00000069264.6,0.70839295971577
ENSMUSG00000040774|ENSMUSG00000040774.16|ENSMUSP00000037277|ENSMUSP00000037277.8,0.7313140611011247
ENSMUSG00000037246|ENSMUSG00000037246.7|ENSMUSP00000047766|ENSMUSP00000047766.7,0.7386586750477662
ENSMUSG00000038980|ENSMUSG00000038980.2|ENSMUSP00000047237|ENSMUSP00000047237.2,0.6779955339329901
ENSMUSG00000037621|ENSMUSG00000037621.9|ENSMUSP00000036981|ENSMUSP00000036981.8,0.7254778223001802
ENSMUSG00000040829|ENSMUSG00000040829.15|ENSMUSP00000048816|ENSMUSP00000048816.4,0.6711545065469526
ENSMUSG00000031844|ENSMUSG00000031844.9|ENSMUSP00000034304|ENSMUSP00000034304.8,0.7271749495182068
ENSMUSG00000029922|ENSMUSG00000029922.16|ENSMUSP00000031985|ENSMUSP00000031985.7,0.7085733073494407
ENSMUSG00000030881|ENSMUSG00000030881.16|ENSMUSP00000081840|ENSMUSP00000081840.3,0.7644261968689673
ENSMUSG00000038623|ENSMUSG00000038623.10|ENSMUSP00000038017|ENSMUSP00000038017.2,0.7349025140302462
ENSMUSG00000027411|ENSMUSG00000027411.18|ENSMUSP00000028900|ENSMUSP00000028900.10,0.7193057250093838
ENSMUSG00000033446|ENSMUSG00000033446.8|ENSMUSP00000042327|ENSMUSP00000042327.7,0.7709133604631845
ENSMUSG00000027861|ENSMUSG00000027861.14|ENSMUSP00000130482|ENSMUSP00000130482.3,0.7114691603337314
ENSMUSG00000090112|ENSMUSG00000090112.9|ENSMUSP00000039422|ENSMUSP00000039422.7,0.7235772914529077
ENSMUSG00000036863|ENSMUSG00000036863.13|ENSMUSP00000041897|ENSMUSP00000041897.7,0.7334313973777218
ENSMUSG00000030890|ENSMUSG00000030890.17|ENSMUSP00000033182|ENSMUSP00000033182.4,0.784541370369016
ENSMUSG00000035946|ENSMUSG00000035946.8|ENSMUSP00000036625|ENSMUSP00000036625.4,0.7322272499425642
